date,campaign_id,campaign_name,channel,region,device,impressions,clicks,visits,unique_visitors,pageviews,bounce_rate,avg_page_load_time_ms,step1_landing,step2_product_view,step3_add_to_cart,step4_checkout_start,step5_purchase,conversions,revenue,spend,roas,anomaly_flag,anomaly_type
2025-01-10,C01,Campaign 1,Social,US,Android,23695,354,331,311,688,0.4165877054928226,1747.0601056767073,331,235,135,72,45,45,3889.949801182415,200.37600291393352,19.413251809665276,0,
2025-01-10,C01,Campaign 1,Social,UK,Android,21144,1083,1135,1108,1692,0.3803642670610455,1986.218335805523,1135,759,408,310,242,242,25273.094087649824,1197.7630509695462,21.10024521727579,0,
2025-01-10,C01,Campaign 1,Social,EU,Android,24697,289,267,261,626,0.3559495823140292,2245.6573403521998,267,199,96,49,40,40,3713.8128628403892,136.59088982647518,27.189315975307068,0,
2025-01-10,C01,Campaign 1,Social,APAC,Android,21236,330,299,243,601,0.42604604033586907,1572.8275991856758,299,186,63,35,29,29,3335.1893700052715,586.8440916233308,5.683263097664416,0,
2025-01-10,C01,Campaign 1,Social,US,Desktop,17844,184,183,146,238,0.35140305261991217,2177.348057365239,183,144,73,53,35,35,3766.265658456277,313.26081688035276,12.02277928009991,0,
2025-01-10,C01,Campaign 1,Social,UK,Desktop,15669,829,887,783,2406,0.34260009204418074,2003.5052591510266,887,677,285,142,89,89,8340.201632805847,389.88623292963354,21.391372478420088,0,
2025-01-10,C01,Campaign 1,Social,EU,Desktop,22166,1576,1637,1549,3411,0.39693210073289015,1693.2633984069714,1637,841,372,285,259,259,7102.405925118086,2238.2705291500215,3.1731668860489397,0,
2025-01-10,C01,Campaign 1,Social,APAC,Desktop,14588,831,777,742,1980,0.27492540457381465,2269.874634420997,777,454,209,128,87,87,8424.95161424806,1237.4886021265443,6.808104413867187,0,
2025-01-10,C01,Campaign 1,Display,US,iOS,18938,901,887,716,1594,0.4229914849204055,1789.0118646398744,887,656,376,239,162,162,8790.387673876932,458.78999711901264,19.159937507522983,0,
2025-01-10,C01,Campaign 1,Display,UK,iOS,15079,750,725,597,1275,0.30859860148059703,1869.233955839093,725,455,222,146,120,120,14083.9606225569,565.807250495174,24.891799478057465,0,
2025-01-10,C01,Campaign 1,Display,EU,iOS,21087,688,720,718,1863,0.3797577231247414,1579.5714393657177,720,516,189,151,126,126,15049.994408212933,930.0778011117802,16.181435994088595,0,
2025-01-10,C01,Campaign 1,Display,APAC,iOS,15175,1200,1085,1032,1535,0.3162024638598087,1684.963420798979,1085,736,283,202,150,150,14880.38063216427,2399.717533864806,6.200888405477889,0,
2025-01-10,C01,Campaign 1,Display,US,Android,19851,1124,1019,915,1547,0.3606732006433456,1277.3388950343738,1019,603,291,181,137,137,6657.106305799378,1872.6258091582274,3.5549581092187577,0,
2025-01-10,C01,Campaign 1,Display,UK,Android,16534,352,346,298,578,0.44374113356864936,1983.9599898810175,346,179,61,39,29,29,1726.1673414193167,487.7601457513086,3.5389675775179623,0,
2025-01-10,C01,Campaign 1,Display,EU,Android,15178,710,742,711,1152,0.38944931814767303,1881.3264843298293,742,531,247,167,104,104,7551.592043284501,1181.8403203854316,6.389688956306477,0,
2025-01-10,C01,Campaign 1,Display,APAC,Android,16847,667,703,663,1353,0.41892425594503246,2386.22758574583,703,513,218,165,135,135,3921.619185522606,518.6723543180003,7.560879528038705,0,
2025-01-10,C01,Campaign 1,Display,US,Desktop,17975,388,360,297,657,0.5037097157813002,2208.2834394325646,360,264,149,125,113,113,9353.100846466703,468.0081717497455,19.984909262370778,0,
2025-01-10,C01,Campaign 1,Display,UK,Desktop,12021,511,551,547,1019,0.4985432732679924,932.7895142668549,551,397,178,103,65,65,2829.0678105371803,713.901668977883,3.962825601161084,0,
2025-01-10,C01,Campaign 1,Display,EU,Desktop,13279,921,876,856,2322,0.31750180650043974,1922.5804065242444,876,478,150,102,65,65,3564.2778464460107,708.7452567675094,5.0289971077932805,0,
2025-01-10,C01,Campaign 1,Display,APAC,Desktop,13093,718,655,567,1392,0.34060463885867953,2193.988767151898,655,440,181,110,84,84,4668.7813835854795,310.23614391615496,15.049121371387576,0,
2025-01-10,C02,Campaign 2,Search,US,iOS,37005,1638,1570,1543,4181,0.2999705413702485,1750.9774364418947,1570,1231,693,415,326,326,27233.078589375807,1122.5555623671005,24.25989367684411,0,
2025-01-10,C02,Campaign 2,Search,UK,iOS,21991,631,587,488,966,0.35942205579675124,2071.793813597331,587,367,192,96,87,87,6371.124327169323,673.7856683765026,9.455713628520252,0,
2025-01-10,C02,Campaign 2,Search,EU,iOS,34763,2080,2226,2205,3056,0.35448282203416764,2037.9694520786616,2226,1561,600,333,209,209,13006.343625824702,1406.691724597248,9.246051141410225,0,
2025-01-10,C02,Campaign 2,Search,APAC,iOS,19133,1394,1461,1347,2221,0.46512343876633816,2224.3265494889315,1461,834,357,233,188,188,6143.99006265971,2180.094457082067,2.8182219548794656,0,
2025-01-10,C02,Campaign 2,Search,US,Android,27724,1539,1610,1492,4170,0.31840346230330585,2109.063784694192,1610,1116,457,291,227,227,14395.508992319672,2033.1298452431292,7.080467106417497,0,
2025-01-10,C02,Campaign 2,Search,UK,Android,26081,1445,1447,1276,3652,0.43870418741202116,2291.7709878129176,1447,1036,672,397,316,316,25384.317529022945,1152.9028220680957,22.017742556556627,0,
2025-01-10,C02,Campaign 2,Search,EU,Android,31779,2072,2162,1734,4400,0.423959263004009,1636.1115876626748,2162,1594,689,582,535,535,40256.54842868296,1182.496418162796,34.04369587117073,0,
2025-01-10,C02,Campaign 2,Search,APAC,Android,22917,779,779,682,1896,0.3593342868329474,1628.4668993448443,779,569,173,138,89,89,7992.699427709355,836.6225052343497,9.553531464552808,0,
2025-01-10,C02,Campaign 2,Search,US,Desktop,23456,803,861,793,2556,0.2896440957496481,1870.465375751135,861,666,231,163,146,146,9817.157009120485,467.05660046051656,21.019201954197403,0,
2025-01-10,C02,Campaign 2,Search,UK,Desktop,17450,1413,1349,1178,1647,0.28833010489935434,1706.7769428643462,1349,883,266,161,145,145,5989.3417818438365,579.6604023597383,10.332501163546514,0,
2025-01-10,C02,Campaign 2,Search,EU,Desktop,18610,1280,1152,1030,1933,0.4309533954204974,1128.2050684029323,1152,878,327,263,162,162,8533.012487784274,860.3540127433566,9.918024861156391,0,
2025-01-10,C02,Campaign 2,Search,APAC,Desktop,18759,448,445,392,567,0.3905946983822016,2036.1281006701408,445,259,141,90,78,78,6961.378759006288,203.29965282096296,34.24196088095078,0,
2025-01-10,C02,Campaign 2,Social,US,iOS,29877,649,607,500,1095,0.3216698108949244,1948.453723264986,607,365,151,97,82,82,4964.817764071983,1032.740952523352,4.807418309442629,0,
2025-01-10,C02,Campaign 2,Social,UK,iOS,22189,776,781,760,2249,0.3111731419731656,1840.726542112933,781,508,199,126,97,97,4801.992802785065,641.2528658590122,7.4884543343948895,0,
2025-01-10,C02,Campaign 2,Social,EU,iOS,22709,654,640,618,1784,0.30238510440614097,2378.2428083121968,640,458,165,126,93,93,7957.49305942304,1035.376180343168,7.685605686607148,0,
2025-01-10,C02,Campaign 2,Social,APAC,iOS,18844,1016,1007,891,1952,0.2602782760040529,1364.272140503184,1007,714,373,190,117,117,9010.392312264252,1766.5008245922727,5.100700880988237,0,
2025-01-10,C02,Campaign 2,Social,US,Android,19324,888,848,834,1141,0.36366327953481165,2790.2389667998345,848,462,146,102,87,87,3282.012162723824,1310.01641358726,2.505321405658258,0,
2025-01-10,C02,Campaign 2,Social,UK,Android,19259,713,706,642,1430,0.46842372030227897,1548.0784338282076,706,491,272,233,220,220,16878.49973084457,636.0354945537579,26.537040582438745,0,
2025-01-10,C02,Campaign 2,Social,EU,Android,23644,480,526,525,1387,0.5569134632122502,1208.8592805257886,526,313,197,157,136,136,4605.998198909387,469.2853205892383,9.81492068221111,0,
2025-01-10,C02,Campaign 2,Social,APAC,Android,16791,330,360,342,834,0.30105178433471635,1364.5225859504817,360,195,100,82,49,49,1486.2124815169905,227.66522318096463,6.528061074728319,0,
2025-01-10,C02,Campaign 2,Social,US,Desktop,19957,1401,1290,1121,2263,0.23855161308861983,1339.824312804961,1290,942,347,290,261,261,18033.163975672753,673.1144742768643,26.790634676287446,0,
2025-01-10,C02,Campaign 2,Social,UK,Desktop,15150,994,1029,1026,2762,0.3309198853244834,1241.5824738342392,1029,546,179,140,128,128,15021.766613443224,755.2340453759385,19.89021377600334,0,
2025-01-10,C02,Campaign 2,Social,EU,Desktop,14571,716,764,735,2147,0.5690054367972022,1496.596532102172,764,558,220,182,110,110,10974.258776930103,1159.2351541260714,9.466809851193151,0,
2025-01-10,C02,Campaign 2,Social,APAC,Desktop,11847,708,736,694,2185,0.3435254033217074,1263.8702950443278,736,562,294,250,187,187,18613.071575077694,1259.591336292687,14.7770717682617,0,
2025-01-10,C02,Campaign 2,Display,US,iOS,22425,1581,1478,1235,3071,0.35790613734495125,1997.8819106076367,1478,1117,753,402,264,264,12958.222996700686,2132.0117256447106,6.07793233068743,0,
2025-01-10,C02,Campaign 2,Display,UK,iOS,12994,841,821,748,2287,0.37197755959680856,1470.9504941722453,821,519,181,130,94,94,5130.405689385698,387.3281862214107,13.245629602729128,0,
2025-01-10,C02,Campaign 2,Display,EU,iOS,21121,1246,1357,1305,3238,0.26532322946120757,1002.7820420243145,1357,863,586,471,330,330,27213.13936950742,1631.8001168703636,16.67676027729402,0,
2025-01-10,C02,Campaign 2,Display,APAC,iOS,15508,238,220,208,395,0.2905800990787743,2002.5389042284728,220,175,108,66,56,56,1880.4793042540587,335.78079314748464,5.600318251163633,0,
2025-01-10,C02,Campaign 2,Display,US,Android,14604,554,564,459,1356,0.2734955681249735,1354.4433670075227,564,339,129,113,103,103,11021.156868834076,266.45041592612495,41.362881084373164,0,
2025-01-10,C02,Campaign 2,Display,UK,Android,12669,726,700,674,1010,0.5261724175735063,2314.5769119428196,700,390,202,153,109,109,5620.920354882156,292.14635642598336,19.24008371573254,0,
2025-01-10,C02,Campaign 2,Display,EU,Android,18869,1199,1228,1026,2936,0.43219526069341896,1941.4846493482084,1228,708,220,190,174,174,11411.956014248413,518.8668905111564,21.99399542145779,0,
2025-01-10,C02,Campaign 2,Display,APAC,Android,12398,549,509,416,976,0.5401519466365168,1397.08306890326,509,342,236,204,183,183,10673.826852510367,300.12155048130165,35.56501302686484,0,
2025-01-10,C02,Campaign 2,Display,US,Desktop,14293,594,586,545,1362,0.33504989376252076,2412.215420169896,586,349,179,159,97,97,7068.058291349851,510.69129449898395,13.84017775020818,0,
2025-01-10,C02,Campaign 2,Display,UK,Desktop,9288,391,354,324,572,0.24695963000054932,1365.1031153384322,354,268,85,54,39,39,3193.453627586399,641.7249347844171,4.976358957688339,0,
2025-01-10,C02,Campaign 2,Display,EU,Desktop,13538,811,797,639,1914,0.2724622496048651,1907.7971886236955,797,628,329,226,167,167,6844.518019173394,1556.9430200605186,4.396126210776388,0,
2025-01-10,C02,Campaign 2,Display,APAC,Desktop,10431,521,535,440,1313,0.3888510774007863,1827.0213036075852,535,385,168,93,71,71,6243.415393763658,313.3129262101625,19.92709164375724,0,
2025-01-10,C03,Campaign 3,Search,US,iOS,17385,336,302,243,705,0.3344027056317801,1755.2830973111234,302,206,62,50,34,34,1697.3380583147193,297.28079741637544,5.709544891785947,0,
2025-01-10,C03,Campaign 3,Search,UK,iOS,13602,384,381,377,637,0.35711457371570254,1445.752152298182,381,211,98,56,50,50,2637.248161595017,621.033507487093,4.246547295436917,0,
2025-01-10,C03,Campaign 3,Search,EU,iOS,16327,1219,1257,1037,3518,0.2543405922336224,1756.8799405638351,1257,926,509,434,386,386,20076.2624496254,896.8606730481964,22.38504045605144,0,
2025-01-10,C03,Campaign 3,Search,APAC,iOS,11774,586,545,500,738,0.3677828180801116,1227.2474139925794,545,294,117,100,84,84,4257.803994975224,1049.8211728893348,4.05574216345516,0,
2025-01-10,C03,Campaign 3,Search,US,Android,12460,627,610,518,1399,0.3696421396511731,2462.61309822388,610,436,204,166,133,133,5270.124797636074,1137.5522403348095,4.632863978259976,0,
2025-01-10,C03,Campaign 3,Search,UK,Android,12567,980,1051,851,2986,0.3424043075806381,1780.379868201828,1051,600,320,166,99,99,8309.690464010844,1049.3433208312101,7.918943494516683,0,
2025-01-10,C03,Campaign 3,Search,EU,Android,14175,410,413,360,748,0.4440079763112035,1743.0510389730305,413,219,111,64,43,43,1963.9614117674118,443.2029798307618,4.431291081385228,0,
2025-01-10,C03,Campaign 3,Search,APAC,Android,9668,714,682,657,1791,0.39863031701878215,1975.0042370061208,682,464,278,225,174,174,17637.00046214655,1175.8827836356058,14.998944374044068,0,
2025-01-10,C03,Campaign 3,Search,US,Desktop,12559,977,883,872,1595,0.3051914154388607,888.2013178858417,883,511,273,222,153,153,14428.837243894735,1409.2565950381263,10.23861608645115,0,
2025-01-10,C03,Campaign 3,Search,UK,Desktop,8702,304,296,274,845,0.4937446965140537,1825.877449794842,296,188,72,39,25,25,553.3142896512895,376.93989679913534,1.4679111825250513,0,
2025-01-10,C03,Campaign 3,Search,EU,Desktop,8260,638,631,548,1481,0.2205357850441005,2246.489339035105,631,380,212,153,130,130,14838.100543554086,1036.945007060239,14.309438246508766,0,
2025-01-10,C03,Campaign 3,Search,APAC,Desktop,6947,433,466,396,759,0.30056527478923956,1762.8659897614732,466,328,196,125,95,95,7508.387577689672,184.07537445200987,40.789744962040956,0,
2025-01-10,C03,Campaign 3,Social,US,iOS,13345,633,655,536,1708,0.4715145851721605,2111.155350477962,655,378,146,121,89,89,6900.585829405197,783.4718878132859,8.807700616629807,0,
2025-01-10,C03,Campaign 3,Social,UK,iOS,10179,161,160,156,304,0.29334195345386904,2176.093476591983,160,121,56,35,29,29,2066.9961185417696,140.62449624401938,14.698691719791151,0,
2025-01-10,C03,Campaign 3,Social,EU,iOS,9117,189,171,146,343,0.2979863968116744,2045.967874623191,171,124,68,43,36,36,1570.7613017301214,127.29859323180197,12.33918821765668,0,
2025-01-10,C03,Campaign 3,Social,APAC,iOS,7103,258,232,192,667,0.29860001562332533,2087.9032650545446,232,165,93,53,38,38,4232.081821734219,401.40166357399823,10.543259298062269,0,
2025-01-10,C03,Campaign 3,Social,US,Android,12228,625,655,619,822,0.46197009408868855,2368.3065526023565,655,340,157,134,125,125,12277.636846415231,348.4381382815281,35.236202635473994,0,
2025-01-10,C03,Campaign 3,Social,UK,Android,8416,192,207,200,419,0.4772048615079807,957.4082607557166,207,140,56,37,30,30,1218.8021582073366,383.6191687634801,3.1771148510015865,0,
2025-01-10,C03,Campaign 3,Social,EU,Android,9102,457,433,395,590,0.2435151350207524,1581.6726491287347,433,232,155,120,79,79,9080.22729873618,304.90426881999286,29.78058435809207,0,
2025-01-10,C03,Campaign 3,Social,APAC,Android,6932,136,136,126,364,0.5114473446642539,1700.6466552669717,136,97,52,33,21,21,1779.8309435119538,218.52259191502682,8.14483723588656,0,
2025-01-10,C03,Campaign 3,Social,US,Desktop,7545,349,331,280,646,0.4341984035052699,948.8420621498971,331,174,92,46,31,31,2176.627843336317,512.2593087981171,4.2490742597595865,0,
2025-01-10,C03,Campaign 3,Social,UK,Desktop,7638,79,82,70,208,0.4553083121923124,1985.837463514224,82,65,43,31,28,28,988.651475993452,29.479621574617696,33.53677636230896,0,
2025-01-10,C03,Campaign 3,Social,EU,Desktop,7855,568,587,474,1201,0.4173675253566337,1421.3277420022714,587,390,120,79,68,68,7851.3119162307885,1014.6796704214837,7.737724668288134,0,
2025-01-10,C03,Campaign 3,Social,APAC,Desktop,4827,121,124,102,353,0.3168502833202682,2369.39183297382,124,83,42,30,27,27,1080.3230265168181,176.93996335662294,6.105590879655741,0,
2025-01-10,C03,Campaign 3,Display,US,iOS,7778,359,330,270,618,0.30231091107027214,1638.9223874657534,330,206,73,37,29,29,3130.760288355132,633.0768191551575,4.945308679179154,0,
2025-01-10,C03,Campaign 3,Display,UK,iOS,6204,135,140,125,173,0.39297256096345706,1684.7071428040656,140,91,56,37,30,30,1107.009651710878,209.53438482737636,5.283188497309791,0,
2025-01-10,C03,Campaign 3,Display,EU,iOS,9258,147,151,140,362,0.353957312641123,2535.7044160499563,151,101,30,16,12,12,1134.7116696844273,246.25033251584736,4.607959949095311,0,
2025-01-10,C03,Campaign 3,Display,APAC,iOS,7052,309,278,255,370,0.3785518235326346,1398.149267787084,278,140,74,55,48,48,1286.5465342249076,94.24000278219117,13.651809170659643,0,
2025-01-10,C03,Campaign 3,Display,US,Android,9192,300,305,250,587,0.37095050109714833,2169.3873834022884,305,215,83,72,58,58,1774.1358084749743,97.93164639665967,18.11606231237105,0,
2025-01-10,C03,Campaign 3,Display,UK,Android,5358,75,73,61,99,0.36817594972590384,1441.4115971053066,73,45,29,19,14,14,1579.5429738147575,86.4591942849999,18.269230784270654,0,
2025-01-10,C03,Campaign 3,Display,EU,Android,7481,247,251,223,540,0.32448347710903086,2283.6496939449294,251,142,74,64,53,53,2694.3251925822583,478.4611099840298,5.631231329694048,0,
2025-01-10,C03,Campaign 3,Display,APAC,Android,5448,401,366,345,927,0.4364008820757819,2079.4494436102955,366,234,75,48,39,39,3300.3634844734433,253.3636354879903,13.026192484634931,0,
2025-01-10,C03,Campaign 3,Display,US,Desktop,5822,233,252,201,532,0.4557288669795215,2657.668599008982,252,172,86,53,33,33,1347.6520549425572,363.1150505714179,3.7113638027997395,0,
2025-01-10,C03,Campaign 3,Display,UK,Desktop,4633,321,344,289,530,0.35215618441581203,1928.880698795802,344,191,69,58,46,46,1449.1759696961235,580.2857439251511,2.497348909338444,0,
2025-01-10,C03,Campaign 3,Display,EU,Desktop,5683,445,415,368,629,0.2623936009305069,1433.0883067423497,415,242,166,85,65,65,5390.097727718133,633.3659797668898,8.51024194526829,0,
2025-01-10,C03,Campaign 3,Display,APAC,Desktop,4982,321,331,296,561,0.26629716925244507,1239.9988635587274,331,199,102,61,47,47,5246.334162455866,317.83446141001457,16.50649882074292,0,
2025-01-10,C04,Campaign 4,Search,US,iOS,31257,859,815,740,1946,0.3230219396040093,2130.8476373850294,815,527,197,122,77,77,3061.8106366800744,763.2724013430696,4.011425843895902,0,
2025-01-10,C04,Campaign 4,Search,UK,iOS,20759,1275,1340,1214,3873,0.3940013329826027,2676.8680719248323,1340,788,310,183,135,135,5013.514126906671,2212.3247528430898,2.266174584207736,0,
2025-01-10,C04,Campaign 4,Search,EU,iOS,27024,1649,1693,1608,2113,0.29200432337980314,1632.9733305717564,1693,963,488,265,180,180,13768.35110747707,1919.0821674492647,7.17444585803076,0,
2025-01-10,C04,Campaign 4,Search,APAC,iOS,21411,423,448,411,1157,0.41900446744261727,1756.6341865776378,448,304,175,133,111,111,9335.799753804076,179.94397660144682,51.88170190593094,0,
2025-01-10,C04,Campaign 4,Search,US,Android,25084,1553,1693,1397,3662,0.3236138390832068,1563.2434163594953,1693,1162,489,316,272,272,21079.54190157356,1833.590027604421,11.49632228809289,0,
2025-01-10,C04,Campaign 4,Search,UK,Android,17912,1041,1062,963,2809,0.2058181818068553,1752.446618025866,1062,580,304,203,150,150,8241.107846489278,1500.8521384562505,5.490952529784802,0,
2025-01-10,C04,Campaign 4,Search,EU,Android,21840,1027,1007,960,2168,0.2889674256914182,1617.608031661202,1007,714,320,168,154,154,9034.336557408958,1610.4423361572306,5.609847899904514,0,
2025-01-10,C04,Campaign 4,Search,APAC,Android,16581,1184,1194,1032,3028,0.44132343730945095,1936.6413304660514,1194,710,252,200,183,183,15681.347260746134,2058.116667277293,7.619270331011495,0,
